id,title,context,question,answers,target_word,pos_tag
56cf306baab44d1400b88de7,New_York_City,The Statue of Liberty National Monument and Ellis Island Immigration Museum are managed by the Natio...,What body administers the Ellis Island Immigration Museum?,"{'text': array(['National Park Service'], dtype=object), 'answer_start': array([95], dtype=int32)}",body,NOUN
56cf2fb5aab44d1400b88de1,New_York_City,"Gateway National Recreation Area contains over 26,000 acres (10,521.83 ha) in total, most of it surr...",What body of water is Jamaica Bay Wildlife Refuge adjacent to?,"{'text': array(['Jamaica Bay'], dtype=object), 'answer_start': array([139], dtype=int32)}",body,NOUN
56d11bca17492d1400aab9a2,New_York_City,Manhattan Island is linked to New York City's outer boroughs and New Jersey by several tunnels as we...,What body of water is above the Lincoln Tunnel?,"{'text': array(['Hudson River'], dtype=object), 'answer_start': array([171], dtype=int32)}",body,NOUN
56d1bc77e7d4791d009020f4,Buddhism,"In Theravada Buddhism, the ultimate goal is the attainment of the sublime state of Nirvana, achieved...",What buddhism has a goal of Buddhahood or rainbow body?,"{'text': array(['Tibetan'], dtype=object), 'answer_start': array([390], dtype=int32)}",body,NOUN
56d21fd7e7d4791d00902672,Buddhism,"Śīla (Sanskrit) or sīla (Pāli) is usually translated into English as ""virtuous behavior"", ""morality""...",What is an action committed through the body and involves intentional effort?,"{'text': array(['Śīla'], dtype=object), 'answer_start': array([0], dtype=int32)}",body,NOUN
56d4c13d2ccc5a1400d831d5,Dog,"In 2003, the ICZN ruled in its Opinion 2027 that if wild animals and their domesticated derivatives ...",What official body recognizes both Canis lupus and Canis familiaris?,"{'text': array(['ICZN'], dtype=object), 'answer_start': array([13], dtype=int32)}",body,NOUN
56cde1d962d2951400fa6958,Spectre_(2015_film),"Filming started in Austria in December 2014, with production taking in the area around Sölden—includ...",What part of his body did Craig injure?,"{'text': array(['knee'], dtype=object), 'answer_start': array([600], dtype=int32)}",body,NOUN
56d0bb66234ae51400d9c426,Buddhism,"Not-self (Pāli: anatta; Sanskrit: anātman) is the third mark of existence. Upon careful examination,...",What was the answer given when the Buddha was asked if the body is the same as the self?,"{'text': array(['the Buddha refused to answer'], dtype=object), 'answer_start': array([537], dtype=int32)}",body,NOUN
56ce6635aab44d1400b8874f,To_Kill_a_Mockingbird,Sheriff Tate arrives and discovers that Bob Ewell has died during the fight. The sheriff argues with...,What was the name of the police officer who discovered Bob Ewell's body?,"{'text': array(['Sheriff Tate'], dtype=object), 'answer_start': array([0], dtype=int32)}",body,NOUN
56d97560dc89441400fdb4ac,2008_Summer_Olympics_torch_relay,There were several protests along the torch relay route. Members of the Hong Kong Alliance in Suppor...,Who wrapped a Tibetan flag around her body and later waved it?,"{'text': array(['Christina Chan'], dtype=object), 'answer_start': array([1242], dtype=int32)}",body,NOUN
56cd942362d2951400fa6740,The_Legend_of_Zelda:_Twilight_Princess,"After gaining the Master Sword, Link is cleansed of the magic that kept him in wolf form, obtaining ...",Whose body is used as a proxy by Ganondorf in order to fight Link?,"{'text': array(['Zelda's'], dtype=object), 'answer_start': array([1531], dtype=int32)}",body,NOUN
56d38a4a59d6e414001466bb,Frédéric_Chopin,"Some of his friends provided music at his request; among them, Potocka sang and Franchomme played th...",Why did Chopin want his body opened when he died?,"{'text': array(['fear of being buried alive'], dtype=object), 'answer_start': array([167], dtype=int32)}",body,NOUN
56bea27b3aeaaa14008c919a,Beyoncé,"On February 6, 2016, one day before her performance at the Super Bowl, Beyoncé released a new single...",Beyonce's new single released before the super bowl was called what?,"{'text': array(['Formation'], dtype=object), 'answer_start': array([154], dtype=int32)}",bowl,NOUN
570e78860dc6ce19002050bd,Melbourne,"Melbourne's live performance institutions date from the foundation of the city, with the first theat...",From what year does the Sidney Myer Music Bowl date?,"{'text': array(['1955'], dtype=object), 'answer_start': array([735], dtype=int32)}",bowl,PROPN
56e799f200c9c71400d77366,University_of_Kansas,"KU football dates from 1890, and has played in the Orange Bowl three times: 1948, 1968, and 2008. Th...",How many times has the team from the University of Kansas appeared in the Orange Bowl?,"{'text': array(['three'], dtype=object), 'answer_start': array([63], dtype=int32)}",bowl,PROPN
56dff2277aa994140058e29e,Pub,The Red Lion in Parliament Square is close to the Palace of Westminster and is consequently used by ...,In what district of London was the Punch Bowl located?,"{'text': array(['Mayfair'], dtype=object), 'answer_start': array([290], dtype=int32)}",bowl,PROPN
56d10e8f17492d1400aab84e,New_York_City,The city is represented in the National Football League by the New York Giants and the New York Jets...,In what year did a Super Bowl occur at MetLife Stadium?,"{'text': array(['2014'], dtype=object), 'answer_start': array([236], dtype=int32)}",bowl,PROPN
56e79b1e37bdd419002c420f,Arena_Football_League,One of the league's early success stories was the Detroit Drive. A primary team for some of the AFL'...,In what year did the Drive go to their first Arena Bowl?,"{'text': array(['1988'], dtype=object), 'answer_start': array([384], dtype=int32)}",bowl,PROPN
56e79cbc37bdd419002c422c,Arena_Football_League,"The year 2000 brought heightened interest in the AFL. Then-St. Louis Rams quarterback Kurt Warner, w...",Kurt Warner was the Most Valuable Player in what Super Bowl?,"{'text': array(['Super Bowl XXXIV'], dtype=object), 'answer_start': array([114], dtype=int32)}",bowl,PROPN
5727bfa5ff5b5019007d9432,"New_Haven,_Connecticut",New Haven has a history of professional sports franchises dating back to the 19th century and has be...,What NFL team played at the Yale Bowl from 1973-1974?,"{'text': array(['New York Giants'], dtype=object), 'answer_start': array([199], dtype=int32)}",bowl,PROPN
56d10e8f17492d1400aab84d,New_York_City,The city is represented in the National Football League by the New York Giants and the New York Jets...,What Super Bowl took place at MetLife Stadium?,"{'text': array(['Super Bowl XLVIII'], dtype=object), 'answer_start': array([215], dtype=int32)}",bowl,PROPN
570cfee1fed7b91900d45ba7,Macintosh,"After the Lisa's announcement, John Dvorak discussed rumors of a mysterious ""MacIntosh"" project at A...","What did Regis McKenna call the ""1984"" ad that was aired during the Super Bowl?","{'text': array([''more successful than the Mac itself.''], dtype=object), 'answer_start': array([586], dtype=int32)}",bowl,PROPN
5726f607dd62a815002e964c,Yale_University,"Yale has numerous athletic facilities, including the Yale Bowl (the nation's first natural ""bowl"" st...",What is the name of the United States' first bowl stadium?,"{'text': array(['Yale Bowl'], dtype=object), 'answer_start': array([53], dtype=int32)}",bowl,NOUN
5726f607dd62a815002e964d,Yale_University,"Yale has numerous athletic facilities, including the Yale Bowl (the nation's first natural ""bowl"" st...",What landmarks did the Yale Bowl influence?,"{'text': array(['Los Angeles Memorial Coliseum and the Rose Bowl'], dtype=object), 'answer_start': array([146], dtype=int32)}",bowl,PROPN
56f8c3489e9bad19000a044f,Southampton,"Hampshire County Cricket Club play close to the city, at the Rose Bowl in West End, after previously...",What part of the city is the Rose Bowl in?,"{'text': array(['West End'], dtype=object), 'answer_start': array([74], dtype=int32)}",bowl,PROPN
571a22104faf5e1900b8a8be,Seattle,"The Seahawks' CenturyLink Field has hosted NFL playoff games in 2006, 2008, 2011, 2014 and 2015. The...",What team defeated the Seattle Seahawks to win Super Bowl XLIX?,"{'text': array(['New England Patriots'], dtype=object), 'answer_start': array([306], dtype=int32)}",bowl,PROPN
5728ae4d4b864d1900164c14,Brigham_Young_University,"A number of BYU alumni have found success in professional sports, representing the University in 7 M...",Which two-time Super Bowl winner graduated from BYU?,"{'text': array(['Jim McMahon'], dtype=object), 'answer_start': array([852], dtype=int32)}",bowl,PROPN
5726eb73708984140094d5f3,Madonna_(entertainer),"In 2012, Madonna performed at Super Bowl XLVI halftime show, visualized by Cirque Du Soleil and Jami...",Which year did Madonna performed at the Super Bowl?,"{'text': array(['2012'], dtype=object), 'answer_start': array([3], dtype=int32)}",bowl,PROPN
56d4ceac2ccc5a1400d83244,Beyoncé,"At the 57th Annual Grammy Awards in February 2015, Beyoncé was nominated for six awards, ultimately ...",Who did Beyonce perform with at Super Bowl 50?,"{'text': array(['Coldplay'], dtype=object), 'answer_start': array([770], dtype=int32)}",bowl,PROPN
56e799f200c9c71400d77368,University_of_Kansas,"KU football dates from 1890, and has played in the Orange Bowl three times: 1948, 1968, and 2008. Th...",Who did KU defeat in the 2008 Orange Bowl?,"{'text': array(['Virginia Tech Hokies'], dtype=object), 'answer_start': array([332], dtype=int32)}",bowl,PROPN
571a22104faf5e1900b8a8bd,Seattle,"The Seahawks' CenturyLink Field has hosted NFL playoff games in 2006, 2008, 2011, 2014 and 2015. The...",Who did the Seahawks beat to win the Super Bowl?,"{'text': array(['Denver Broncos'], dtype=object), 'answer_start': array([194], dtype=int32)}",bowl,PROPN
56dff2277aa994140058e29d,Pub,The Red Lion in Parliament Square is close to the Palace of Westminster and is consequently used by ...,Who owned the Punch Bowl with Guy Ritchie?,"{'text': array(['Madonna'], dtype=object), 'answer_start': array([331], dtype=int32)}",bowl,PROPN
56f961049b226e1400dd13ea,Marshall_Islands,"Legislative power lies with the Nitijela. The upper house of Parliament, called the Council of Iroij...",How many ministers are in the Presidential Cabinet?,"{'text': array(['ten'], dtype=object), 'answer_start': array([250], dtype=int32)}",cabinet,PROPN
5727fb4eff5b5019007d99e5,Gamal_Abdel_Nasser,"Preceding the reform law, in August 1952, communist-led riots broke out at textile factories in Kafr...",How many posts did the Muslim Brotherhood get in Naguib's cabinet?,"{'text': array(['two'], dtype=object), 'answer_start': array([537], dtype=int32)}",cabinet,NOUN
572a2e1aaf94a219006aa86b,"New_Haven,_Connecticut","New Haven is the birthplace of former president George W. Bush, who was born when his father, former...","Serving in President Obama's cabinet, this man has also studied at Yale, can you guess who?","{'text': array(['John Kerry'], dtype=object), 'answer_start': array([419], dtype=int32)}",cabinet,NOUN
57267ea9dd62a815002e8725,British_Empire,"The British declaration of war on Germany and its allies also committed the colonies and Dominions, ...",The Imperial War Cabinet was created by which British Prime Minister?,"{'text': array(['Gallipoli Campaign'], dtype=object), 'answer_start': array([364], dtype=int32)}",cabinet,PROPN
56de466e4396321400ee2758,Separation_of_powers_under_the_United_States_Constitution,"Some of Jackson's successors made no use of the veto power, while others used it intermittently. It ...",What act did congress pass that gave the senate the right to approve the dismissal of a cabinet official?,"{'text': array(['Tenure of Office Act'], dtype=object), 'answer_start': array([460], dtype=int32)}",cabinet,NOUN
5727f6c94b864d19001640bd,Gramophone_record,It was not unusual for electric recordings to be played back on acoustic phonographs. The Victor Ort...,What allowed better sounds inside the cabinet of the orthoponic phonograph?,"{'text': array(['folded horn with an exponential taper'], dtype=object), 'answer_start': array([338], dtype=int32)}",cabinet,NOUN
5728bb98ff5b5019007da59d,Estonia,"The Prime Minister has the right to appoint a maximum of three such ministers, as the limit of minis...",What major responsibility does the cabinet hold?,"{'text': array(['everything occurring within the authority of executive power'],       dtype=object), 'answer_start': array([355], dtype=int32)}",cabinet,NOUN
5724d7b50a492a1900435641,Queen_Victoria,Gladstone returned to power after the 1892 general election; he was 82 years old. Victoria objected ...,What radical MP did Victoria object to being appointed to the cabinet by Gladstone? ,"{'text': array(['Henry Labouchere'], dtype=object), 'answer_start': array([150], dtype=int32)}",cabinet,NOUN
5728bb98ff5b5019007da59c,Estonia,"The Prime Minister has the right to appoint a maximum of three such ministers, as the limit of minis...",What strategy does the cabinet execute?,"{'text': array(['domestic and foreign policy'], dtype=object), 'answer_start': array([206], dtype=int32)}",cabinet,NOUN
57283117ff5b5019007d9ec0,Gamal_Abdel_Nasser,Nasser appointed himself the additional roles of prime minister and supreme commander of the armed f...,What type of people were ousted from Nasser's cabinet?,"{'text': array(['Arab Socialist Union'], dtype=object), 'answer_start': array([598], dtype=int32)}",cabinet,NOUN
5728060d4b864d1900164268,Gamal_Abdel_Nasser,Nasser was informed of the British–American withdrawal via a news statement while aboard a plane ret...,What was Nasser's cabinet's knowledge of the nationalization scheme before Nasser announced it?,"{'text': array(['unaware'], dtype=object), 'answer_start': array([811], dtype=int32)}",cabinet,NOUN
56dd26ee9a695914005b9529,Prime_minister,"From 1721 this was the Whig politician Robert Walpole, who held office for twenty-one years. Walpole...",What would a minister have to do if he did not publicly support a cabinet policy?,"{'text': array(['resign'], dtype=object), 'answer_start': array([494], dtype=int32)}",cabinet,NOUN
57279453f1498d1400e8fcac,Political_party,"When the party is represented by members in the lower house of parliament, the party leader simultan...",When does a party's frontbench become the Cabinet of government ministers?,"{'text': array(['When a party achieves enough seats in an election to form a majority'],       dtype=object), 'answer_start': array([652], dtype=int32)}",cabinet,PROPN
57101abda58dae1900cd6892,Elizabeth_II,"Her Diamond Jubilee in 2012 marked 60 years on the throne, and celebrations were held throughout her...",When was the last time that a sovereign attended a peacetime cabinet meeting? ,"{'text': array(['1781'], dtype=object), 'answer_start': array([930], dtype=int32)}",cabinet,NOUN
57281e423acd2414000df4e6,George_VI,"In 1940, Winston Churchill replaced Neville Chamberlain as Prime Minister, though personally George ...",Who did Churchill appoint to Cabinet that the King did not like?,"{'text': array(['Lord Beaverbrook'], dtype=object), 'answer_start': array([210], dtype=int32)}",cabinet,PROPN
56dd26ee9a695914005b952a,Prime_minister,"From 1721 this was the Whig politician Robert Walpole, who held office for twenty-one years. Walpole...",Who is another prime minister who reiterated the principles of cabinet solidarity?,"{'text': array(['Lord Melbourne'], dtype=object), 'answer_start': array([529], dtype=int32)}",cabinet,NOUN
56f95b969b226e1400dd139c,Ministry_of_Defence_(United_Kingdom),"Winston Churchill, on forming his government in 1940, created the office of Minister of Defence to e...",Who stopped attending Cabinet with the passage of the Ministry of Defence Act of 1946?,"{'text': array(['the Secretary of State for War, the First Lord of the Admiralty, and the Secretary of State for Air'],       dtype=object), 'answer_start': array([459], dtype=int32)}",cabinet,PROPN
5726a0d2708984140094cc40,The_Sun_(United_Kingdom),"In exchange for Rupert Murdoch's support, Blair agreed not to join the European Exchange Rate Mechan...",Who was Cabinet Minister in 1998?,"{'text': array(['Peter Mandelson'], dtype=object), 'answer_start': array([213], dtype=int32)}",cabinet,PROPN
56dd25349a695914005b950c,Prime_minister,The power of these ministers depended entirely on the personal favour of the monarch. Although manag...,Who was responsible for naming people to serve in the cabinet?,"{'text': array(['the monarch'], dtype=object), 'answer_start': array([73], dtype=int32)}",cabinet,NOUN
5728dee22ca10214002da9f2,Liberal_Party_of_Australia,"Menzies continued the expanded immigration program established under Chifley, and took important ste...",Who was the first women to serve on the Australian Cabinet?,"{'text': array(['Dame Enid Lyons'], dtype=object), 'answer_start': array([914], dtype=int32)}",cabinet,PROPN
56cf566aaab44d1400b89045,New_York_City,"The biotechnology sector is also growing in New York City, based upon the city's strength in academi...",About how much capital did Accelerator raise as of the middle of 2014?,"{'text': array(['US$30 million'], dtype=object), 'answer_start': array([571], dtype=int32)}",capital,NOUN
56ce4f64aab44d1400b886a5,Sino-Tibetan_relations_during_the_Ming_dynasty,"Meanwhile, the Chinese Ming dynasty fell to the rebellion of Li Zicheng (1606–1645) in 1644, yet his...",According to Kolmaš who accepted an invite from a Manchu to send envoys to the capital at Mukden?,"{'text': array(['the Dalai Lama'], dtype=object), 'answer_start': array([373], dtype=int32)}",capital,NOUN
56d1089117492d1400aab7af,New_York_City,New York City has been described as the cultural capital of the world by the diplomatic consulates o...,"Along with Latvia, the consulate of what country has called New York the cultural capital of the world?","{'text': array(['Iceland'], dtype=object), 'answer_start': array([102], dtype=int32)}",capital,NOUN
56e1bbb8cd28a01900c67af4,Communications_in_Somalia,"Concurrently, the Somali Transitional Federal Government began preparations to revive the national p...",How many branch offices will be constructed in the capital in phase one of the reconstruction plan?,"{'text': array(['16'], dtype=object), 'answer_start': array([373], dtype=int32)}",capital,NOUN
56d1089117492d1400aab7ad,New_York_City,New York City has been described as the cultural capital of the world by the diplomatic consulates o...,"In what library can the book New York, culture capital of the world, 1940–1965 be found?","{'text': array(['the National Library of Australia'], dtype=object), 'answer_start': array([289], dtype=int32)}",capital,NOUN
56cee398aab44d1400b88bfb,New_York_City,"In 1785, the assembly of the Congress of the Confederation made New York the national capital shortl...",In what year did New York become the United States capital?,"{'text': array(['1785'], dtype=object), 'answer_start': array([3], dtype=int32)}",capital,NOUN
56ce31baaab44d1400b8853e,New_York_City,New York City traces its roots to its 1624 founding as a trading post by colonists of the Dutch Repu...,In what year did New York cease the be the capital of the United States?,"{'text': array(['1790'], dtype=object), 'answer_start': array([276], dtype=int32)}",capital,NOUN
56d00567234ae51400d9c273,New_York_City,"New York has been described as the ""Capital of Baseball"". There have been 35 Major League Baseball W...",NYC is known as the Capital of which sport?,"{'text': array(['Baseball'], dtype=object), 'answer_start': array([47], dtype=int32)}",capital,PROPN
56d000c5234ae51400d9c24d,New_York_City,"The city is the birthplace of many cultural movements, including the Harlem Renaissance in literatur...",The fashion capital of the world is what city in the US?,"{'text': array(['New York City'], dtype=object), 'answer_start': array([268], dtype=int32)}",capital,NOUN
56ce304daab44d1400b88510,New_York_City,New York—often called New York City or the City of New York to distinguish it from the State of New ...,What city has been called the cultural capital of the world?,"{'text': array(['New York'], dtype=object), 'answer_start': array([0], dtype=int32)}",capital,NOUN
56dcfd2266d3e219004dab8e,Republic_of_the_Congo,"The capital, Brazzaville, is located on the Congo River, in the south of the country, immediately ac...",What country does Kinshasa serve as capital of?,"{'text': array(['Democratic Republic of the Congo'], dtype=object), 'answer_start': array([139], dtype=int32)}",capital,NOUN
56d1089117492d1400aab7ae,New_York_City,New York City has been described as the cultural capital of the world by the diplomatic consulates o...,What institution of higher education has described New York as the cultural capital of the world?,"{'text': array(['Baruch College'], dtype=object), 'answer_start': array([139], dtype=int32)}",capital,NOUN
56d96b3edc89441400fdb431,2008_Summer_Olympics_torch_relay,"  Malaysia: The event was held in the capital city, Kuala Lumpur, on April 21. The 16.5 km long-rela...",What is the capital city of Malaysia?,"{'text': array(['Kuala Lumpur'], dtype=object), 'answer_start': array([52], dtype=int32)}",capital,NOUN
56df32168bc80c19004e495f,Oklahoma_City,Oklahoma City is the capital and largest city of the state of Oklahoma. The county seat of Oklahoma ...,What is the capital of Oklahoma?,"{'text': array(['Oklahoma City'], dtype=object), 'answer_start': array([0], dtype=int32)}",capital,NOUN
56dcfd2266d3e219004dab8b,Republic_of_the_Congo,"The capital, Brazzaville, is located on the Congo River, in the south of the country, immediately ac...",What is the capital of the Congo?,"{'text': array(['Brazzaville'], dtype=object), 'answer_start': array([13], dtype=int32)}",capital,NOUN
56dce55f66d3e219004dab51,Republic_of_the_Congo,"During the Nazi occupation of France during World War II, Brazzaville functioned as the symbolic cap...",What served as the capital of France in spirit during the Occupation?,"{'text': array(['Brazzaville'], dtype=object), 'answer_start': array([58], dtype=int32)}",capital,NOUN
56d3ec6d2ccc5a1400d82f59,To_Kill_a_Mockingbird,"The book has also been adapted as a play by Christopher Sergel. It debuted in 1990 in Monroeville, a...","What town labeled itself ""The Literary Capital of Alabama""?","{'text': array(['Monroeville'], dtype=object), 'answer_start': array([86], dtype=int32)}",capital,PROPN
56df35c296943c1400a5d2f2,Oklahoma_City,"By the time Oklahoma was admitted to the Union in 1907, Oklahoma City had surpassed Guthrie, the ter...",What was the capital of Oklahoma before Oklahoma city?,"{'text': array(['Guthrie'], dtype=object), 'answer_start': array([84], dtype=int32)}",capital,NOUN
56cfbab4234ae51400d9bf19,New_York_City,"In 1785, the assembly of the Congress of the Confederation made New York the national capital shortl...",Which organization made New York the national capital in 1785?,"{'text': array(['Congress of the Confederation'], dtype=object), 'answer_start': array([29], dtype=int32)}",capital,NOUN
56d1099d17492d1400aab7c6,New_York_City,"The city is the birthplace of many cultural movements, including the Harlem Renaissance in literatur...",Who ranked New York as the fashion capital of the world?,"{'text': array(['the Global Language Monitor'], dtype=object), 'answer_start': array([722], dtype=int32)}",capital,NOUN
56dc552f14d3a41400c267cd,Genome,"Some organisms have multiple copies of chromosomes: diploid, triploid, tetraploid and so on. In clas...",A gamate has how many chromosomes relative to a somatic cell?,"{'text': array(['half'], dtype=object), 'answer_start': array([186], dtype=int32)}",cell,NOUN
56f8bf579b226e1400dd0f1d,Brain,Synapses are the key functional elements of the brain. The essential function of the brain is cell-t...,A synapse whose purpose is to excite the target cell are called what?,"{'text': array(['excitatory'], dtype=object), 'answer_start': array([379], dtype=int32)}",cell,NOUN
56f8cb819e9bad19000a0508,Gene,"After DNA replication is complete, the cell must physically separate the two copies of the genome an...","Compared to the rates of cell division in eukaryotes, with what speed does binary fission occur?","{'text': array(['extremely fast'], dtype=object), 'answer_start': array([471], dtype=int32)}",cell,NOUN
56f8c9d29e9bad19000a04f1,Gene,"The growth, development, and reproduction of organisms relies on cell division, or the process by wh...","In cell division, what two cells are created? ","{'text': array(['identical daughter cells'], dtype=object), 'answer_start': array([143], dtype=int32)}",cell,NOUN
56ce66aeaab44d1400b88759,Solar_energy,"In the last two decades, photovoltaics (PV), also known as solar PV, has evolved from a pure niche m...","In the 1880s, who constructed the first solar cell?","{'text': array(['Charles Fritts'], dtype=object), 'answer_start': array([327], dtype=int32)}",cell,NOUN
56f8cc9d9e9bad19000a0527,Gene,The duplication and transmission of genetic material from one generation of cells to the next is the...,In what type of organism will a specialized form of cell division called meiosis produce cells called gametes?,"{'text': array(['In sexually reproducing organisms'], dtype=object), 'answer_start': array([451], dtype=int32)}",cell,NOUN
56ce66aeaab44d1400b8875a,Solar_energy,"In the last two decades, photovoltaics (PV), also known as solar PV, has evolved from a pure niche m...",In what year was the crystalline silicon solar cell constructed?,"{'text': array(['1954'], dtype=object), 'answer_start': array([819], dtype=int32)}",cell,NOUN
56f8bead9e9bad19000a040b,Brain,Axons transmit signals to other neurons by means of specialized junctions called synapses. A single ...,The neurotansmitter binds to what of a target cell?,"{'text': array(['receptor molecules'], dtype=object), 'answer_start': array([347], dtype=int32)}",cell,NOUN
56f8c02a9e9bad19000a041b,Gene,"Genes are regulated so that they are expressed only when the product is needed, since expression dra...",What are examples of a cell's external environment?,"{'text': array(['available nutrients, temperature and other stresses'],       dtype=object), 'answer_start': array([208], dtype=int32)}",cell,NOUN
56f8c02a9e9bad19000a041c,Gene,"Genes are regulated so that they are expressed only when the product is needed, since expression dra...",What are examples of a cell's internal environment?,"{'text': array(['cell division cycle, metabolism, infection status'], dtype=object), 'answer_start': array([293], dtype=int32)}",cell,NOUN
56d07aa6234ae51400d9c315,Solar_energy,"In the last two decades, photovoltaics (PV), also known as solar PV, has evolved from a pure niche m...",What is a solar cell?,"{'text': array(['a device that converts light directly into electricity'],       dtype=object), 'answer_start': array([200], dtype=int32)}",cell,NOUN
56f8cb819e9bad19000a0505,Gene,"After DNA replication is complete, the cell must physically separate the two copies of the genome an...",What is another thing the cell must do once DNA replication is complete?,"{'text': array(['divide into two distinct membrane-bound cells'], dtype=object), 'answer_start': array([102], dtype=int32)}",cell,NOUN
56de27b94396321400ee2611,Symbiosis,"During mutualistic symbioses, the host cell lacks some of the nutrients, which are provided by the e...",What is given to the host cell?,"{'text': array(['nutrients'], dtype=object), 'answer_start': array([62], dtype=int32)}",cell,NOUN
56f8cb819e9bad19000a0504,Gene,"After DNA replication is complete, the cell must physically separate the two copies of the genome an...",What is one thing the cell must do once DNA replication is compete?,"{'text': array(['physically separate the two copies of the genome'], dtype=object), 'answer_start': array([49], dtype=int32)}",cell,NOUN
56f8a3099e9bad19000a0235,Gene,"The total complement of genes in an organism or cell is known as its genome, which may be stored on ...",What is the total complement of genes in an organism or cell known as?,"{'text': array(['its genome'], dtype=object), 'answer_start': array([65], dtype=int32)}",cell,NOUN
56f8e01d9b226e1400dd1162,Gene,Housekeeping genes are critical for carrying out basic cell functions and so are expressed at a rela...,What type of genes are necessary for performing basic cell functions?,"{'text': array(['Housekeeping genes'], dtype=object), 'answer_start': array([0], dtype=int32)}",cell,NOUN
56f8bd719b226e1400dd0efa,Gene,"In prokaryotes, transcription occurs in the cytoplasm; for very long transcripts, translation may be...",Where does a eukaryote store the cell's DNA?,"{'text': array(['in the nucleus'], dtype=object), 'answer_start': array([210], dtype=int32)}",cell,NOUN
56d07aa6234ae51400d9c318,Solar_energy,"In the last two decades, photovoltaics (PV), also known as solar PV, has evolved from a pure niche m...",Who created the crystalline silicon solar cell?,"{'text': array(['Gerald Pearson, Calvin Fuller and Daryl Chapin'], dtype=object), 'answer_start': array([726], dtype=int32)}",cell,NOUN
56d07aa6234ae51400d9c317,Solar_energy,"In the last two decades, photovoltaics (PV), also known as solar PV, has evolved from a pure niche m...",Who created the first solar cell using silver selenide in place of copper oxide?,"{'text': array(['Dr Bruno Lange'], dtype=object), 'answer_start': array([383], dtype=int32)}",cell,NOUN
56d07aa6234ae51400d9c316,Solar_energy,"In the last two decades, photovoltaics (PV), also known as solar PV, has evolved from a pure niche m...",Who created the first solar cell?,"{'text': array(['Charles Fritts'], dtype=object), 'answer_start': array([327], dtype=int32)}",cell,NOUN
57322fcce17f3d14004226ed,Party_leaders_of_the_United_States_House_of_Representatives,"The minority leader has a number of formal and informal party responsibilities. Formally, the rules ...",According to democratic rules of the 106th congress what committee does minority leader chair?,"{'text': array(['Policy Committee'], dtype=object), 'answer_start': array([440], dtype=int32)}",chair,NOUN
572e877703f9891900756734,Elevator,"In 1845, the Neapolitan architect Gaetano Genovese installed in the Royal Palace of Caserta the ""Fly...","At what location was the ""Flying Chair"" installed in 1845?","{'text': array(['Royal Palace of Caserta'], dtype=object), 'answer_start': array([68], dtype=int32)}",chair,PROPN
56d4c75a2ccc5a1400d8322f,Beyoncé,"Beyoncé embarked on The Mrs. Carter Show World Tour on April 15 in Belgrade, Serbia; the tour includ...",Beyoncé was an honorary chair of the 2013 what?,"{'text': array(['Met Gala.'], dtype=object), 'answer_start': array([404], dtype=int32)}",chair,NOUN
570fd8a15ab6b81900391078,Capital_punishment_in_the_United_States,Electrocution was the preferred method of execution during the 20th century. Electric chairs have co...,"Due to electric chair malfunctions, what method of execution became preferred?","{'text': array(['lethal injection'], dtype=object), 'answer_start': array([355], dtype=int32)}",chair,NOUN
57335f23d058e614000b595d,Alfred_North_Whitehead,"In higher organisms (like people), these two modes of perception combine into what Whitehead terms ""...",How does Whitehead describe the process of a typical person noticing a chair?,"{'text': array(['An ordinary person looks up, sees a colored shape, and immediately infers that it is a chair'],       dtype=object), 'answer_start': array([347], dtype=int32)}",chair,NOUN
57335f23d058e614000b595f,Alfred_North_Whitehead,"In higher organisms (like people), these two modes of perception combine into what Whitehead terms ""...",How does Whitehead say a dog may interpret the presence of a chair?,"{'text': array([''would have acted immediately on the hypothesis of a chair and would have jumped onto it by way of using it as such.''],       dtype=object), 'answer_start': array([861], dtype=int32)}",chair,NOUN
57335f23d058e614000b595e,Alfred_North_Whitehead,"In higher organisms (like people), these two modes of perception combine into what Whitehead terms ""...",How might an artist view a chair differently than a typical person?,"{'text': array([''might have stopped at the mere contemplation of a beautiful color and a beautiful shape.''],       dtype=object), 'answer_start': array([543], dtype=int32)}",chair,NOUN
56bfa3cca10cfb14005511ef,Beyoncé,"Beyoncé embarked on The Mrs. Carter Show World Tour on April 15 in Belgrade, Serbia; the tour includ...",Of what event was Beyonce honorary chair?,"{'text': array(['2013 Met Gala'], dtype=object), 'answer_start': array([399], dtype=int32)}",chair,NOUN
572e877703f9891900756733,Elevator,"In 1845, the Neapolitan architect Gaetano Genovese installed in the Royal Palace of Caserta the ""Fly...","What Neapolitan architect created the ""Flying Chair"" elevator?","{'text': array(['Gaetano Genovese'], dtype=object), 'answer_start': array([34], dtype=int32)}",chair,PROPN
56f9e9738f12f3190062ffeb,Wood,"People have used wood for millennia for many purposes, primarily as a fuel or as a construction mate...",What category of items often constructed from wood does a chair belong to?,"{'text': array(['furniture'], dtype=object), 'answer_start': array([140], dtype=int32)}",chair,NOUN
56e7713c37bdd419002c3fb3,Daylight_saving_time,DST has mixed effects on health. In societies with fixed work schedules it provides more afternoon s...,What chair of the Retinitis Pigmentosa Foundation Fighting Blindness lobbied for an extension to daylight savings in the U.S.?,"{'text': array(['Gordon Gund'], dtype=object), 'answer_start': array([511], dtype=int32)}",chair,NOUN
